ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,Sessions,TotalUsers,NewUsers,Pageviews
2023,50,2023-12-11,.Home,Paid,NON-MOBILE,26100,23478,10128,268480
2023,50,2023-12-11,.Home,SEO,MOBILE,13581,11888,5562,103514
2023,50,2023-12-11,.Home,SEO,NON-MOBILE,19317,17303,7113,202865
2023,50,2023-12-11,.Home,Undefined,MOBILE,1735,1738,0,12669
2023,50,2023-12-11,.Home,Undefined,NON-MOBILE,282,280,0,3636
2023,50,2023-12-11,.LYP,Direct,MOBILE,6631,5851,3944,22961
2023,50,2023-12-11,.LYP,Direct,NON-MOBILE,1942,1626,871,13857
2023,50,2023-12-11,.LYP,Other,MOBILE,284,275,205,768
2023,50,2023-12-11,.LYP,Other,NON-MOBILE,92,84,27,700
2023,50,2023-12-11,.LYP,Paid,MOBILE,28107,27439,24213,40586
2023,50,2023-12-11,.LYP,Paid,NON-MOBILE,3388,2868,1901,13105
2023,50,2023-12-11,.LYP,SEO,MOBILE,536,423,42,2613
2023,50,2023-12-11,.LYP,SEO,NON-MOBILE,623,503,46,5099
2023,50,2023-12-11,.LYP,Undefined,MOBILE,318,318,0,1160
2023,50,2023-12-11,.LYP,Undefined,NON-MOBILE,47,47,0,553
2023,50,2023-12-11,.Other,Direct,MOBILE,14687,13810,4660,23187
2023,50,2023-12-11,.Other,Direct,NON-MOBILE,15076,14244,1754,30754
2023,50,2023-12-11,.Other,Other,MOBILE,1405,1315,920,3807
2023,50,2023-12-11,.Other,Other,NON-MOBILE,4146,3369,167,254423
2023,50,2023-12-11,.Other,Paid,MOBILE,17013,16246,9828,60594
2023,50,2023-12-11,.Other,Paid,NON-MOBILE,14061,13372,2368,47207
2023,50,2023-12-11,.Other,SEO,MOBILE,6009,5528,2037,21607
2023,50,2023-12-11,.Other,SEO,NON-MOBILE,18274,17188,3671,117120
2023,50,2023-12-11,.Other,Undefined,MOBILE,1767,1767,0,6284
2023,50,2023-12-11,.Other,Undefined,NON-MOBILE,539,534,0,3003
2023,50,2023-12-11,.Property,Direct,MOBILE,43356,33508,21769,89652
2023,50,2023-12-11,.Property,Direct,NON-MOBILE,12536,11575,10059,29995
2023,50,2023-12-11,.Property,Other,MOBILE,16786,16300,15167,38118
2023,50,2023-12-11,.Property,Other,NON-MOBILE,2458,2129,1491,7772
2023,50,2023-12-11,.Property,Paid,MOBILE,4761,2497,106,15261
2023,50,2023-12-11,.Property,Paid,NON-MOBILE,1577,1015,28,12747
2023,50,2023-12-11,.Property,SEO,MOBILE,3172,1717,267,9202
2023,50,2023-12-11,.Property,SEO,NON-MOBILE,1789,1166,111,13839
2023,50,2023-12-11,.Property,Undefined,MOBILE,242,241,0,662
2023,50,2023-12-11,.Property,Undefined,NON-MOBILE,41,41,0,468
2023,51,2023-12-18,./corporate/,Direct,MOBILE,163,146,130,546
2023,51,2023-12-18,./corporate/,Direct,NON-MOBILE,105,95,65,478
2023,51,2023-12-18,./corporate/,Other,NON-MOBILE,7,7,6,58
2023,51,2023-12-18,./corporate/,Paid,MOBILE,8,8,0,33
2023,51,2023-12-18,./corporate/,Paid,NON-MOBILE,3,3,0,157
2023,51,2023-12-18,./corporate/,SEO,MOBILE,2848,2688,2081,15474
2023,51,2023-12-18,./corporate/,SEO,NON-MOBILE,1596,1557,1215,11773
2023,51,2023-12-18,./corporate/,Undefined,MOBILE,5,5,0,13
2023,51,2023-12-18,./corporate/,Undefined,NON-MOBILE,1,1,0,17
2023,51,2023-12-18,./housing/,Direct,MOBILE,8256,7227,3285,27042
2023,51,2023-12-18,./housing/,Direct,NON-MOBILE,3140,2882,812,20984
2023,51,2023-12-18,./housing/,Other,MOBILE,408,383,211,1669
2023,51,2023-12-18,./housing/,Other,NON-MOBILE,317,292,40,2830
2023,51,2023-12-18,./housing/,Paid,MOBILE,5156,4424,159,17853
2023,51,2023-12-18,./housing/,Paid,NON-MOBILE,2394,2206,153,17034
2023,51,2023-12-18,./housing/,SEO,MOBILE,5190,4593,1780,27399
2023,51,2023-12-18,./housing/,SEO,NON-MOBILE,3963,3762,1281,31012
2023,51,2023-12-18,./housing/,Undefined,MOBILE,374,374,0,1774
2023,51,2023-12-18,./housing/,Undefined,NON-MOBILE,119,119,0,1189
2023,51,2023-12-18,./members/,Direct,MOBILE,42753,36551,10986,148849
2023,51,2023-12-18,./members/,Direct,NON-MOBILE,39449,32990,5054,226463
2023,51,2023-12-18,./members/,Other,MOBILE,1213,943,100,5156
2023,51,2023-12-18,./members/,Other,NON-MOBILE,3710,3010,41,27965
2023,51,2023-12-18,./members/,Paid,MOBILE,9393,7475,131,39169
2023,51,2023-12-18,./members/,Paid,NON-MOBILE,15913,13399,60,110996
2023,51,2023-12-18,./members/,SEO,MOBILE,6845,5531,646,30218
2023,51,2023-12-18,./members/,SEO,NON-MOBILE,20467,16861,676,143922
2023,51,2023-12-18,./members/,Undefined,MOBILE,1176,1176,0,8096
2023,51,2023-12-18,./members/,Undefined,NON-MOBILE,667,653,0,6316
2023,51,2023-12-18,.Home,Direct,MOBILE,48610,42586,23844,334063
2023,51,2023-12-18,.Home,Direct,NON-MOBILE,25754,22998,9875,232817
2023,51,2023-12-18,.Home,Other,MOBILE,2244,1982,1302,11213
2023,51,2023-12-18,.Home,Other,NON-MOBILE,2244,1840,434,34388
2023,51,2023-12-18,.Home,Paid,MOBILE,32320,28749,16515,224326
2023,51,2023-12-18,.Home,Paid,NON-MOBILE,22876,20795,9299,230146
2023,51,2023-12-18,.Home,SEO,MOBILE,12135,10632,5038,90029
2023,51,2023-12-18,.Home,SEO,NON-MOBILE,16386,14741,5964,169720
2023,51,2023-12-18,.Home,Undefined,MOBILE,1021,1021,0,5826
2023,51,2023-12-18,.Home,Undefined,NON-MOBILE,240,239,0,3017
2023,51,2023-12-18,.LYP,Direct,MOBILE,5356,4749,3207,16920
2023,51,2023-12-18,.LYP,Direct,NON-MOBILE,1428,1192,563,10623
2023,51,2023-12-18,.LYP,Other,MOBILE,372,367,274,877
2023,51,2023-12-18,.LYP,Other,NON-MOBILE,119,107,43,599
2023,51,2023-12-18,.LYP,Paid,MOBILE,35475,34828,31540,48572
2023,51,2023-12-18,.LYP,Paid,NON-MOBILE,4483,4007,3050,13594
2023,51,2023-12-18,.LYP,SEO,MOBILE,478,351,27,2144
2023,51,2023-12-18,.LYP,SEO,NON-MOBILE,606,420,42,3717
2023,51,2023-12-18,.LYP,Undefined,MOBILE,357,358,0,1006
2023,51,2023-12-18,.LYP,Undefined,NON-MOBILE,47,47,0,430
2023,51,2023-12-18,.Other,Direct,MOBILE,13801,12991,4421,23176
2023,51,2023-12-18,.Other,Direct,NON-MOBILE,13713,12885,1726,29837
2023,51,2023-12-18,.Other,Other,MOBILE,2264,2179,1774,6216
2023,51,2023-12-18,.Other,Other,NON-MOBILE,4065,3361,253,275627
2023,51,2023-12-18,.Other,Paid,MOBILE,17023,16317,10225,58031
2023,51,2023-12-18,.Other,Paid,NON-MOBILE,12147,11515,2136,42058
2023,51,2023-12-18,.Other,SEO,MOBILE,5343,4920,1858,19212
2023,51,2023-12-18,.Other,SEO,NON-MOBILE,15756,14816,3214,98908
2023,51,2023-12-18,.Other,Undefined,MOBILE,1985,1985,0,6819
2023,51,2023-12-18,.Other,Undefined,NON-MOBILE,437,435,0,1799
2023,51,2023-12-18,.Property,Direct,MOBILE,39297,30312,18825,83474
2023,51,2023-12-18,.Property,Direct,NON-MOBILE,9765,9002,7208,29315
2023,51,2023-12-18,.Property,Other,MOBILE,17331,16932,15568,40074
2023,51,2023-12-18,.Property,Other,NON-MOBILE,4221,3818,2927,12531
2023,51,2023-12-18,.Property,Paid,MOBILE,4938,3006,84,16051
2023,51,2023-12-18,.Property,Paid,NON-MOBILE,1862,1325,37,15434
2023,51,2023-12-18,.Property,SEO,MOBILE,3176,2004,335,10195
2023,51,2023-12-18,.Property,SEO,NON-MOBILE,2145,1609,173,18196
2023,51,2023-12-18,.Property,Undefined,MOBILE,386,385,0,1261
2023,51,2023-12-18,.Property,Undefined,NON-MOBILE,97,96,0,1186
2023,52,2023-12-25,./corporate/,Direct,MOBILE,155,137,115,558
2023,52,2023-12-25,./corporate/,Direct,NON-MOBILE,84,81,54,660
2023,52,2023-12-25,./corporate/,Other,MOBILE,6,5,3,18
2023,52,2023-12-25,./corporate/,Other,NON-MOBILE,13,10,7,119
2023,52,2023-12-25,./corporate/,Paid,MOBILE,17,15,0,142
2023,52,2023-12-25,./corporate/,Paid,NON-MOBILE,6,6,0,28
2023,52,2023-12-25,./corporate/,SEO,MOBILE,2896,2763,2212,16165
2023,52,2023-12-25,./corporate/,SEO,NON-MOBILE,1516,1466,1148,11428
2023,52,2023-12-25,./corporate/,Undefined,MOBILE,6,6,0,33
2023,52,2023-12-25,./corporate/,Undefined,NON-MOBILE,1,1,0,44
2023,52,2023-12-25,./housing/,Direct,MOBILE,8360,7398,3412,28705
2023,52,2023-12-25,./housing/,Direct,NON-MOBILE,2996,2787,808,19469
2023,52,2023-12-25,./housing/,Other,MOBILE,486,460,270,1966
2023,52,2023-12-25,./housing/,Other,NON-MOBILE,279,262,36,4149
2023,52,2023-12-25,./housing/,Paid,MOBILE,5420,4630,42,19087
2023,52,2023-12-25,./housing/,Paid,NON-MOBILE,2094,1924,21,13960
2023,52,2023-12-25,./housing/,SEO,MOBILE,6108,5426,2049,30864
2023,52,2023-12-25,./housing/,SEO,NON-MOBILE,3782,3564,1182,32045
2023,52,2023-12-25,./housing/,Undefined,MOBILE,423,423,0,2526
2023,52,2023-12-25,./housing/,Undefined,NON-MOBILE,158,158,0,1494
2023,52,2023-12-25,./members/,Direct,MOBILE,45803,39376,12673,168932
2023,52,2023-12-25,./members/,Direct,NON-MOBILE,36787,31126,4919,222949
2023,52,2023-12-25,./members/,Other,MOBILE,1217,963,112,5731
2023,52,2023-12-25,./members/,Other,NON-MOBILE,3013,2420,24,22799
2023,52,2023-12-25,./members/,Paid,MOBILE,9458,7604,187,43686
2023,52,2023-12-25,./members/,Paid,NON-MOBILE,15079,12729,110,114791
2023,52,2023-12-25,./members/,SEO,MOBILE,7449,6036,768,33790
2023,52,2023-12-25,./members/,SEO,NON-MOBILE,18025,15066,598,136750
2023,52,2023-12-25,./members/,Undefined,MOBILE,1409,1409,0,10170
2023,52,2023-12-25,./members/,Undefined,NON-MOBILE,651,643,0,5917
2023,52,2023-12-25,.Home,Direct,MOBILE,52407,46489,27400,366382
2023,52,2023-12-25,.Home,Direct,NON-MOBILE,25402,23000,10519,241577
2023,52,2023-12-25,.Home,Other,MOBILE,2548,2237,1535,13484
2023,52,2023-12-25,.Home,Other,NON-MOBILE,2245,1888,571,37117
2023,52,2023-12-25,.Home,Paid,MOBILE,39401,35895,23669,254130
2023,52,2023-12-25,.Home,Paid,NON-MOBILE,23339,21473,10948,232659
2023,52,2023-12-25,.Home,SEO,MOBILE,18190,16360,9083,133785
2023,52,2023-12-25,.Home,SEO,NON-MOBILE,18062,16354,7258,206919
2023,52,2023-12-25,.Home,Undefined,MOBILE,1414,1416,0,9519
2023,52,2023-12-25,.Home,Undefined,NON-MOBILE,225,224,0,2930
2023,52,2023-12-25,.LYP,Direct,MOBILE,5866,5209,3626,18959
2023,52,2023-12-25,.LYP,Direct,NON-MOBILE,1374,1184,574,10861
2023,52,2023-12-25,.LYP,Other,MOBILE,390,370,291,872
2023,52,2023-12-25,.LYP,Other,NON-MOBILE,127,109,40,1178
2023,52,2023-12-25,.LYP,Paid,MOBILE,44458,43701,39536,61634
2023,52,2023-12-25,.LYP,Paid,NON-MOBILE,7073,6663,4901,42361
2023,52,2023-12-25,.LYP,SEO,MOBILE,521,401,35,2842
2023,52,2023-12-25,.LYP,SEO,NON-MOBILE,555,403,36,4455
2023,52,2023-12-25,.LYP,Undefined,MOBILE,374,374,0,1358
2023,52,2023-12-25,.LYP,Undefined,NON-MOBILE,46,46,0,549
2023,52,2023-12-25,.Other,Direct,MOBILE,15397,14411,5169,27789
2023,52,2023-12-25,.Other,Direct,NON-MOBILE,12488,11847,1683,30470
2023,52,2023-12-25,.Other,Other,MOBILE,2449,2381,1925,5958
2023,52,2023-12-25,.Other,Other,NON-MOBILE,3346,2744,210,227401
2023,52,2023-12-25,.Other,Paid,MOBILE,19876,19043,11952,69616
2023,52,2023-12-25,.Other,Paid,NON-MOBILE,13161,12602,3040,58222
2023,52,2023-12-25,.Other,SEO,MOBILE,6148,5684,2068,20306
2023,52,2023-12-25,.Other,SEO,NON-MOBILE,11554,10969,1644,49791
2023,52,2023-12-25,.Other,Undefined,MOBILE,2208,2206,0,7925
2023,52,2023-12-25,.Other,Undefined,NON-MOBILE,534,531,0,2540
2023,52,2023-12-25,.Property,Direct,MOBILE,39358,30928,19810,84354
2023,52,2023-12-25,.Property,Direct,NON-MOBILE,10997,10322,8828,27907
2023,52,2023-12-25,.Property,Other,MOBILE,18908,18436,17177,43841
2023,52,2023-12-25,.Property,Other,NON-MOBILE,2283,2105,1432,7205
2023,52,2023-12-25,.Property,Paid,MOBILE,4768,2797,67,15525
2023,52,2023-12-25,.Property,Paid,NON-MOBILE,1653,1176,19,12871
2023,52,2023-12-25,.Property,SEO,MOBILE,3715,2258,367,11872
2023,52,2023-12-25,.Property,SEO,NON-MOBILE,2029,1492,126,18639
2023,52,2023-12-25,.Property,Undefined,MOBILE,404,403,0,1209
2023,52,2023-12-25,.Property,Undefined,NON-MOBILE,64,64,0,699
2024,1,2024-01-01,./corporate/,Direct,MOBILE,157,150,126,710
2024,1,2024-01-01,./corporate/,Direct,NON-MOBILE,97,91,63,402
2024,1,2024-01-01,./corporate/,Other,MOBILE,6,6,6,27
2024,1,2024-01-01,./corporate/,Other,NON-MOBILE,10,10,7,167
2024,1,2024-01-01,./corporate/,Paid,MOBILE,15,12,0,36
2024,1,2024-01-01,./corporate/,Paid,NON-MOBILE,8,8,0,59
2024,1,2024-01-01,./corporate/,SEO,MOBILE,3255,3125,2495,17819
2024,1,2024-01-01,./corporate/,SEO,NON-MOBILE,1951,1896,1509,14798
2024,1,2024-01-01,./corporate/,Undefined,MOBILE,11,11,0,29
2024,1,2024-01-01,./corporate/,Undefined,NON-MOBILE,2,2,0,16
2024,1,2024-01-01,./housing/,Direct,MOBILE,8989,7887,3564,31877
2024,1,2024-01-01,./housing/,Direct,NON-MOBILE,3627,3270,1028,24180
2024,1,2024-01-01,./housing/,Other,MOBILE,383,346,148,1522
2024,1,2024-01-01,./housing/,Other,NON-MOBILE,363,328,61,3715
2024,1,2024-01-01,./housing/,Paid,MOBILE,6141,5257,36,23757
2024,1,2024-01-01,./housing/,Paid,NON-MOBILE,2548,2337,11,17946
2024,1,2024-01-01,./housing/,SEO,MOBILE,6697,5952,2151,35397
2024,1,2024-01-01,./housing/,SEO,NON-MOBILE,4447,4214,1462,35464
2024,1,2024-01-01,./housing/,Undefined,MOBILE,427,426,0,2850
2024,1,2024-01-01,./housing/,Undefined,NON-MOBILE,135,135,0,1021
2024,1,2024-01-01,./members/,Direct,MOBILE,54614,46856,14691,206747
2024,1,2024-01-01,./members/,Direct,NON-MOBILE,48876,40725,6164,292879
2024,1,2024-01-01,./members/,Other,MOBILE,1277,972,130,5927
2024,1,2024-01-01,./members/,Other,NON-MOBILE,3680,2765,26,27512
2024,1,2024-01-01,./members/,Paid,MOBILE,11203,8808,231,51499
2024,1,2024-01-01,./members/,Paid,NON-MOBILE,20172,16533,121,151025
2024,1,2024-01-01,./members/,SEO,MOBILE,9163,7261,863,42253
2024,1,2024-01-01,./members/,SEO,NON-MOBILE,23841,19601,731,177995
2024,1,2024-01-01,./members/,Undefined,MOBILE,1928,1927,0,13047
2024,1,2024-01-01,./members/,Undefined,NON-MOBILE,745,740,0,7012
2024,1,2024-01-01,.Home,Direct,MOBILE,61292,53571,30325,440191
2024,1,2024-01-01,.Home,Direct,NON-MOBILE,34072,30279,13461,325128
2024,1,2024-01-01,.Home,Other,MOBILE,3053,2741,1817,15105
2024,1,2024-01-01,.Home,Other,NON-MOBILE,3118,2652,1098,38307
2024,1,2024-01-01,.Home,Paid,MOBILE,50050,45286,29913,331359
2024,1,2024-01-01,.Home,Paid,NON-MOBILE,31734,29092,15045,311715
2024,1,2024-01-01,.Home,SEO,MOBILE,22096,19552,10533,164973
2024,1,2024-01-01,.Home,SEO,NON-MOBILE,25751,23192,10402,291319
2024,1,2024-01-01,.Home,Undefined,MOBILE,1551,1552,0,11944
2024,1,2024-01-01,.Home,Undefined,NON-MOBILE,325,323,0,3462
2024,1,2024-01-01,.LYP,Direct,MOBILE,6524,5803,3936,21750
2024,1,2024-01-01,.LYP,Direct,NON-MOBILE,2221,1802,878,15356
2024,1,2024-01-01,.LYP,Other,MOBILE,285,276,194,691
2024,1,2024-01-01,.LYP,Other,NON-MOBILE,149,123,36,1890
2024,1,2024-01-01,.LYP,Paid,MOBILE,34157,33547,29295,49592
2024,1,2024-01-01,.LYP,Paid,NON-MOBILE,6340,5754,3827,35413
2024,1,2024-01-01,.LYP,SEO,MOBILE,648,507,48,3159
2024,1,2024-01-01,.LYP,SEO,NON-MOBILE,841,596,47,6211
2024,1,2024-01-01,.LYP,Undefined,MOBILE,370,370,0,2130
2024,1,2024-01-01,.LYP,Undefined,NON-MOBILE,61,57,0,459
2024,1,2024-01-01,.Other,Direct,MOBILE,17407,16350,5560,29937
2024,1,2024-01-01,.Other,Direct,NON-MOBILE,17044,16128,2062,44436
2024,1,2024-01-01,.Other,Other,MOBILE,1724,1649,1201,4254
2024,1,2024-01-01,.Other,Other,NON-MOBILE,3735,3126,176,222917
2024,1,2024-01-01,.Other,Paid,MOBILE,21030,19898,11656,81959
2024,1,2024-01-01,.Other,Paid,NON-MOBILE,18896,17981,4369,83118
2024,1,2024-01-01,.Other,SEO,MOBILE,6985,6524,2216,24858
2024,1,2024-01-01,.Other,SEO,NON-MOBILE,14972,14091,1565,62806
2024,1,2024-01-01,.Other,Undefined,MOBILE,1894,1894,0,7168
2024,1,2024-01-01,.Other,Undefined,NON-MOBILE,544,539,0,4423
2024,1,2024-01-01,.Property,Direct,MOBILE,46167,34870,22761,98426
2024,1,2024-01-01,.Property,Direct,NON-MOBILE,11800,10806,9554,27538
2024,1,2024-01-01,.Property,Other,MOBILE,21327,20793,19578,49152
2024,1,2024-01-01,.Property,Other,NON-MOBILE,2582,2254,1543,8282
2024,1,2024-01-01,.Property,Paid,MOBILE,4823,2316,69,15107
2024,1,2024-01-01,.Property,Paid,NON-MOBILE,1492,813,29,11963
2024,1,2024-01-01,.Property,SEO,MOBILE,3554,1832,247,10894
2024,1,2024-01-01,.Property,SEO,NON-MOBILE,1730,1025,108,14025
2024,1,2024-01-01,.Property,Undefined,MOBILE,305,305,0,735
2024,1,2024-01-01,.Property,Undefined,NON-MOBILE,17,17,0,120
2024,2,2024-01-08,./corporate/,Direct,MOBILE,184,163,133,760
2024,2,2024-01-08,./corporate/,Direct,NON-MOBILE,121,116,86,788
2024,2,2024-01-08,./corporate/,Other,MOBILE,26,26,24,39
2024,2,2024-01-08,./corporate/,Other,NON-MOBILE,11,10,4,40
2024,2,2024-01-08,./corporate/,Paid,MOBILE,13,9,0,105
2024,2,2024-01-08,./corporate/,Paid,NON-MOBILE,11,10,0,52
2024,2,2024-01-08,./corporate/,SEO,MOBILE,3261,3102,2454,18211
2024,2,2024-01-08,./corporate/,SEO,NON-MOBILE,2160,2093,1643,15668
2024,2,2024-01-08,./corporate/,Undefined,MOBILE,8,8,0,119
2024,2,2024-01-08,./corporate/,Undefined,NON-MOBILE,5,5,0,50
2024,2,2024-01-08,./housing/,Direct,MOBILE,9066,7934,3708,30457
2024,2,2024-01-08,./housing/,Direct,NON-MOBILE,3894,3539,1173,24486
2024,2,2024-01-08,./housing/,Other,MOBILE,310,276,80,1371
2024,2,2024-01-08,./housing/,Other,NON-MOBILE,419,370,55,3868
2024,2,2024-01-08,./housing/,Paid,MOBILE,6509,5505,28,24190
2024,2,2024-01-08,./housing/,Paid,NON-MOBILE,3066,2845,10,20657
2024,2,2024-01-08,./housing/,SEO,MOBILE,5832,5191,2127,30167
2024,2,2024-01-08,./housing/,SEO,NON-MOBILE,4645,4312,1450,35252
2024,2,2024-01-08,./housing/,Undefined,MOBILE,390,390,0,2390
2024,2,2024-01-08,./housing/,Undefined,NON-MOBILE,156,155,0,1086
2024,2,2024-01-08,./members/,Direct,MOBILE,50747,43197,13505,185497
2024,2,2024-01-08,./members/,Direct,NON-MOBILE,49259,40795,5913,285018
2024,2,2024-01-08,./members/,Other,MOBILE,1200,886,107,5010
2024,2,2024-01-08,./members/,Other,NON-MOBILE,3927,2844,29,25525
2024,2,2024-01-08,./members/,Paid,MOBILE,11873,9251,229,56146
2024,2,2024-01-08,./members/,Paid,NON-MOBILE,21739,17828,119,152666
2024,2,2024-01-08,./members/,SEO,MOBILE,7949,6266,737,36036
2024,2,2024-01-08,./members/,SEO,NON-MOBILE,23880,19414,789,170711
2024,2,2024-01-08,./members/,Undefined,MOBILE,1765,1766,0,11191
2024,2,2024-01-08,./members/,Undefined,NON-MOBILE,717,709,0,5899
2024,2,2024-01-08,.Home,Direct,MOBILE,57707,50537,27968,386787
2024,2,2024-01-08,.Home,Direct,NON-MOBILE,34427,30474,13288,313952
2024,2,2024-01-08,.Home,Other,MOBILE,2596,2239,1366,13359
2024,2,2024-01-08,.Home,Other,NON-MOBILE,2793,2309,573,41950
2024,2,2024-01-08,.Home,Paid,MOBILE,50390,45029,28330,344455
2024,2,2024-01-08,.Home,Paid,NON-MOBILE,35989,32764,16605,356068
2024,2,2024-01-08,.Home,SEO,MOBILE,16575,14504,7234,120364
2024,2,2024-01-08,.Home,SEO,NON-MOBILE,22643,20282,8666,238992
2024,2,2024-01-08,.Home,Undefined,MOBILE,1416,1416,0,10169
2024,2,2024-01-08,.Home,Undefined,NON-MOBILE,278,278,0,3125
2024,2,2024-01-08,.LYP,Direct,MOBILE,5431,4699,2947,18385
2024,2,2024-01-08,.LYP,Direct,NON-MOBILE,1997,1580,672,12978
2024,2,2024-01-08,.LYP,Other,MOBILE,178,168,105,510
2024,2,2024-01-08,.LYP,Other,NON-MOBILE,102,85,24,868
2024,2,2024-01-08,.LYP,Paid,MOBILE,15544,15091,12699,25482
2024,2,2024-01-08,.LYP,Paid,NON-MOBILE,5015,4424,2583,33356
2024,2,2024-01-08,.LYP,SEO,MOBILE,528,408,39,2187
2024,2,2024-01-08,.LYP,SEO,NON-MOBILE,642,510,32,5512
2024,2,2024-01-08,.LYP,Undefined,MOBILE,249,249,0,1183
2024,2,2024-01-08,.LYP,Undefined,NON-MOBILE,31,31,0,308
2024,2,2024-01-08,.Other,Direct,MOBILE,16900,15903,5477,28171
2024,2,2024-01-08,.Other,Direct,NON-MOBILE,17563,16616,2124,42417
2024,2,2024-01-08,.Other,Other,MOBILE,874,806,448,2392
2024,2,2024-01-08,.Other,Other,NON-MOBILE,4164,3450,136,269935
2024,2,2024-01-08,.Other,Paid,MOBILE,17651,16580,8174,77018
2024,2,2024-01-08,.Other,Paid,NON-MOBILE,19885,18877,3894,78574
2024,2,2024-01-08,.Other,SEO,MOBILE,5922,5471,1850,19936
2024,2,2024-01-08,.Other,SEO,NON-MOBILE,14547,13672,1538,63053
2024,2,2024-01-08,.Other,Undefined,MOBILE,1391,1391,0,5710
2024,2,2024-01-08,.Other,Undefined,NON-MOBILE,471,463,0,3962
2024,2,2024-01-08,.Property,Direct,MOBILE,47981,36345,23699,100654
2024,2,2024-01-08,.Property,Direct,NON-MOBILE,11134,10010,8537,28496
2024,2,2024-01-08,.Property,Other,MOBILE,24358,23842,22628,52348
2024,2,2024-01-08,.Property,Other,NON-MOBILE,8731,8446,7892,15385
2024,2,2024-01-08,.Property,Paid,MOBILE,5659,2773,213,17149
2024,2,2024-01-08,.Property,Paid,NON-MOBILE,1716,929,73,12204
2024,2,2024-01-08,.Property,SEO,MOBILE,3136,1551,221,8648
2024,2,2024-01-08,.Property,SEO,NON-MOBILE,1764,1004,106,12824
2024,2,2024-01-08,.Property,Undefined,MOBILE,325,323,0,963
2024,2,2024-01-08,.Property,Undefined,NON-MOBILE,20,20,0,230
2024,3,2024-01-15,./corporate/,Direct,MOBILE,220,191,151,769
2024,3,2024-01-15,./corporate/,Direct,NON-MOBILE,97,93,64,684
2024,3,2024-01-15,./corporate/,Other,MOBILE,3,3,3,22
2024,3,2024-01-15,./corporate/,Other,NON-MOBILE,14,13,8,153
2024,3,2024-01-15,./corporate/,Paid,MOBILE,8,8,0,58
2024,3,2024-01-15,./corporate/,Paid,NON-MOBILE,11,10,0,161
2024,3,2024-01-15,./corporate/,SEO,MOBILE,3918,3736,2976,22348
2024,3,2024-01-15,./corporate/,SEO,NON-MOBILE,2067,2000,1581,14163
2024,3,2024-01-15,./corporate/,Undefined,MOBILE,22,22,15,86
2024,3,2024-01-15,./corporate/,Undefined,NON-MOBILE,10,10,7,41
2024,3,2024-01-15,./housing/,Direct,MOBILE,9043,8020,3776,30265
2024,3,2024-01-15,./housing/,Direct,NON-MOBILE,4255,3933,1471,26137
2024,3,2024-01-15,./housing/,Other,MOBILE,314,278,98,1189
2024,3,2024-01-15,./housing/,Other,NON-MOBILE,354,337,42,3415
2024,3,2024-01-15,./housing/,Paid,MOBILE,6454,5474,24,23873
2024,3,2024-01-15,./housing/,Paid,NON-MOBILE,3152,2916,22,21478
2024,3,2024-01-15,./housing/,SEO,MOBILE,6332,5672,2437,34295
2024,3,2024-01-15,./housing/,SEO,NON-MOBILE,4830,4511,1561,38093
2024,3,2024-01-15,./housing/,Undefined,MOBILE,537,529,14,3218
2024,3,2024-01-15,./housing/,Undefined,NON-MOBILE,282,278,14,1665
2024,3,2024-01-15,./members/,Direct,MOBILE,53223,45498,13696,197077
2024,3,2024-01-15,./members/,Direct,NON-MOBILE,47899,40027,5715,279676
2024,3,2024-01-15,./members/,Other,MOBILE,1137,798,91,5196
2024,3,2024-01-15,./members/,Other,NON-MOBILE,4030,2910,21,25492
2024,3,2024-01-15,./members/,Paid,MOBILE,11886,9246,204,54688
2024,3,2024-01-15,./members/,Paid,NON-MOBILE,22316,18272,105,160771
2024,3,2024-01-15,./members/,SEO,MOBILE,8876,7027,957,42194
2024,3,2024-01-15,./members/,SEO,NON-MOBILE,24045,19633,901,174889
2024,3,2024-01-15,./members/,Undefined,MOBILE,2493,2404,74,15574
2024,3,2024-01-15,./members/,Undefined,NON-MOBILE,1313,1204,40,10510
2024,3,2024-01-15,.Home,Direct,MOBILE,58927,52312,29394,409310
2024,3,2024-01-15,.Home,Direct,NON-MOBILE,34654,30715,13726,313113
2024,3,2024-01-15,.Home,Other,MOBILE,2765,2455,1584,14028
2024,3,2024-01-15,.Home,Other,NON-MOBILE,2787,2321,617,46770
2024,3,2024-01-15,.Home,Paid,MOBILE,39349,34209,19062,301743
2024,3,2024-01-15,.Home,Paid,NON-MOBILE,39043,35745,19022,386645
2024,3,2024-01-15,.Home,SEO,MOBILE,15627,13433,6216,123399
2024,3,2024-01-15,.Home,SEO,NON-MOBILE,22321,20017,8383,242598
2024,3,2024-01-15,.Home,Undefined,MOBILE,2402,2299,280,17933
2024,3,2024-01-15,.Home,Undefined,NON-MOBILE,805,766,210,12809
2024,3,2024-01-15,.LYP,Direct,MOBILE,5490,4832,3136,18592
2024,3,2024-01-15,.LYP,Direct,NON-MOBILE,1989,1714,922,13935
2024,3,2024-01-15,.LYP,Other,MOBILE,218,204,135,411
2024,3,2024-01-15,.LYP,Other,NON-MOBILE,95,85,19,637
2024,3,2024-01-15,.LYP,Paid,MOBILE,24233,23533,20199,50202
2024,3,2024-01-15,.LYP,Paid,NON-MOBILE,8989,8485,6126,55608
